"","liveness","danceability","energy","key","loudness","mode","ArtistName","speechiness","acousticness","instrumentalness","valence","tempo","duration_ms","DateIndex","time_signature","MaxPosition","Track.Name","minPosition","lCountOnCharts","TrackPopularity","CountOnCharts","lSumChartStreams","ldurationms"
"1869",0.179,0.728,0.563,1,-8.053,0,"Charlie Puth",0.134,0.621,0,0.35,100.017,217707,266,4,107,"We Don't Talk Anymore (feat. Selena Gomez)",51,2.99573227355399,80,20,16.0467158616196,12.2909054010465
"1871",0.0992,0.598,0.252,2,-15.086,1,"A$AP Rocky",0.0647,0.193,0.138,0.0359,120.06,238307,26,4,99,"L$D",45,2.484906649788,54,12,15.5458234322318,12.3813150373931
"1872",0.329,0.748,0.733,11,-4.421,0,"Fetty Wap",0.072,0.0062,0,0.273,93.019,312240,121,4,194,"Again",46,3.93182563272433,41,51,17.0053684454971,12.6515274018545
"1873",0.147,0.748,0.741,6,-3.103,1,"Fetty Wap",0.0531,0.00419,0,0.533,128.077,213053,100,4,168,"My Way (feat. Monty)",44,4.20469261939097,50,67,17.3811252510564,12.2692962400305
"1876",0.138,0.523,0.752,6,-6.244,0,"Kanye West",0.429,0.277,0.000356,0.132,109.203,251573,327,5,193,"Real Friends",58,3.2188758248682,5,25,16.1515242374703,12.4354884848544
"1877",0.425,0.846,0.734,2,-3.601,1,"Daya",0.105,0.284,8.27e-05,0.72,91.001,207761,518,4,79,"Sit Still, Look Pretty",76,0.693147180559945,60,2,14.0778948222318,12.2441436595711
"1878",0.0984,0.662,0.898,7,-5.707,1,"Lady Gaga",0.155,0.0918,0,0.93,149.896,207733,529,4,171,"A-YO",62,1.38629436111989,54,4,14.5047897675601,12.244008880248
"1880",0.273,0.62,0.722,1,-7.022,1,"Drake",0.322,0.0733,0,0.362,82.918,253533,368,4,70,"Weston Road Flows",70,0,63,1,13.4153090726562,12.4432492710558
"1882",0.111,0.664,0.889,7,-5.675,1,"Lady Gaga",0.155,0.101,0,0.933,149.955,207720,532,4,189,"A-YO",71,2.30258509299405,72,10,15.3810661729242,12.2439462979583
"1883",0.227,0.52,0.829,0,-6.228,1,"The Beatles",0.0806,0.386,6.2e-05,0.765,147.997,141693,224,4,113,"Love Me Do - Remastered 2009",81,1.38629436111989,57,4,14.4039370181537,11.8614180243174
"1885",0.154,0.635,0.727,9,-5.88,1,"Ariana Grande",0.104,0.0178,1.01e-06,0.348,108.004,244440,359,4,63,"Into You",60,0.693147180559945,12,2,14.095608191133,12.4067251590089
"1886",0.113,0.715,0.703,5,-3.825,1,"Jeremih",0.0503,0.192,0,0.599,119.749,238320,358,4,197,"oui",63,5.32787616878958,77,206,18.3573111500198,12.3813695873872
"1890",0.479,0.934,0.694,11,-5.849,0,"Meghan Trainor",0.1,0.0963,1.21e-06,0.825,123.822,181240,442,4,198,"Me Too",65,4.96284463025991,79,143,18.0513378999118,12.1075773987811
"1891",0.617,0.836,0.439,0,-9.628,1,"Drake",0.148,0.0237,0,0.23,133.937,189853,367,3,68,"Still Here",62,0.693147180559945,70,2,14.1210293560049,12.154005367484
"1892",0.117,0.73,0.885,10,-2.902,1,"J Balvin",0.116,0.109,1.73e-05,0.784,177.939,209600,401,4,178,"Bobo",67,3.85014760171006,64,47,17.098687550804,12.252956231429
"1893",0.192,0.704,0.103,5,-15.056,0,"Eartha Kitt",0.0609,0.896,0,0.476,84.511,206507,224,4,157,"Santa Baby",63,1.09861228866811,71,3,14.3118712674637,12.2380895891138
"1894",0.367,0.723,0.649,2,-4.959,1,"Carly Rae Jepsen",0.0322,0.375,5.74e-05,0.542,105.995,212453,224,4,173,"Last Christmas",77,1.94591014905531,68,7,14.8248186613474,12.2664760664129
"1895",0.111,0.748,0.524,8,-5.599,1,"The Chainsmokers",0.0338,0.414,0,0.635,95.01,244960,484,4,48,"Closer",1,4.8283137373023,100,125,20.1913350239186,12.4088502108915
"1896",0.181,0.584,0.455,1,-11.066,0,"The Weeknd",0.0488,0.246,0,0.306,74.634,334333,112,4,197,"Tell Your Friends",45,3.98898404656427,67,54,16.7093659077689,12.7198927812665
"1897",0.31,0.623,0.742,1,-6.963,1,"Drake",0.296,0.0763,0,0.36,82.884,253533,369,4,199,"Weston Road Flows",69,3.2188758248682,63,25,16.1870644688227,12.4432492710558
"1899",0.196,0.618,0.727,3,-7.224,0,"Future",0.208,0.0312,0,0.382,164.992,180520,547,4,158,"Used to This",70,3.29583686600433,83,27,16.4817599523325,12.1035968539409
"1900",0.181,0.659,0.767,2,-3.016,1,"Daya",0.261,0.12,0,0.56,181.818,200717,516,4,200,"Sit Still, Look Pretty",66,5.35658627467201,60,212,18.4648736808568,12.2096512347349
"1901",0.117,0.555,0.532,8,-7.349,1,"ZAYN",0.0765,0.0461,0,0.661,91.245,189960,319,4,184,"sHe",50,2.30258509299405,64,10,15.3227343330303,12.1545688026631
"1902",0.108,0.615,0.336,5,-10.839,1,"ZAYN",0.0345,0.807,0.0272,0.151,124.945,230481,288,4,200,"iT's YoU",52,3.25809653802148,56,26,16.1584586921756,12.3479237085203
"1904",0.178,0.675,0.689,0,-8.461,1,"Justin Bieber",0.0536,0.0237,0,0.457,110.065,238133,187,4,198,"Get Used To It",51,3.63758615972639,62,38,16.5006867318469,12.3805846200993
"1905",0.225,0.818,0.819,1,-5.052,1,"Vigiland",0.116,0.00824,0.000392,0.276,128.02,171799,72,4,199,"Shots & Squats",39,4.76217393479776,67,117,17.6342926192426,12.0540804677936
"1907",0.0855,0.608,0.174,1,-8.796,1,"Calum Scott",0.0332,0.851,1.92e-05,0.198,112.175,260004,511,4,200,"Dancing On My Own",63,4.93447393313069,85,139,18.0824434064568,12.4684522944947
"1908",0.137,0.586,0.774,10,-3.883,0,"Justin Bieber",0.261,0.255,0,0.638,78.712,202960,186,4,52,"We Are",52,0,64,1,13.4588970407103,12.2207641942732
"1909",0.0961,0.681,0.594,7,-4.986,0,"Astrid S",0.0486,0.0777,0,0.403,120.141,208729,489,4,175,"Hurts So Good",71,4.89783979995091,77,134,18.1379737552226,12.2487920388503
"1911",0.124,0.713,0.526,1,-5.046,1,"Travis Scott",0.032,0.00767,0.000148,0.133,131.05,262693,246,4,200,"Antidote",50,5.54126354515843,76,255,18.4486362713441,12.4787413289539
"1912",0.0872,0.481,0.451,5,-6.095,0,"Adele",0.0347,0.336,0,0.287,157.966,295493,167,4,79,"Hello",1,5.50938833662798,75,247,20.0584987681287,12.5964004268844
"1913",0.381,0.373,0.56,9,-7.615,0,"Drake",0.0448,0.132,0,0.192,98.858,328907,368,3,66,"Keep The Family Close",66,0,63,1,13.4683388859812,12.7035303150154
"1914",0.347,0.592,0.736,2,-6.162,1,"OneRepublic",0.045,0.0165,0,0.224,100.03,240147,456,4,192,"Kids",69,4.0943445622221,58,60,17.0108786280208,12.3890065148226
"1917",0.253,0.346,0.7,10,-6.407,0,"OneRepublic",0.0504,0.0995,0,0.328,100.768,169773,518,4,85,"Wherever I Go",67,2.89037175789616,74,18,16.2779502041558,12.0422175296152
"1918",0.623,0.76,0.886,9,-5.356,0,"Robin Schulz",0.0258,0.0219,7.43e-06,0.778,123.002,189399,40,4,198,"Prayer in C - Robin Schulz Radio Edit",41,5.44673737166631,73,232,18.2277871879895,12.1516111798891
"1919",0.151,0.888,0.395,8,-9.807,0,"T-Wayne",0.3,0.0284,0,0.557,135.119,142440,1,4,39,"Nasty Freestyle",39,0,4,1,13.4725539431307,11.8666761373917
"1921",0.151,0.635,0.735,9,-5.872,1,"Ariana Grande",0.0978,0.0161,1.26e-06,0.369,107.979,244440,372,4,125,"Into You",60,2.70805020110221,9,15,15.9959332147107,12.4067251590089
"1924",0.303,0.439,0.447,10,-8.318,0,"Various Artists",0.0436,0.111,0,0.111,121.48,177029,467,4,199,"Gangsta",69,4.21950770517611,79,68,17.3365865853648,12.0840688399433
"1925",0.211,0.656,0.417,5,-7.158,1,"Kanye West",0.0853,0.342,0,0.154,125.287,236120,327,4,192,"FML",55,3.3322045101752,6,28,16.3433778736836,12.3720954293546
"1926",0.356,0.771,0.629,1,-5.79,1,"Drake",0.0511,0.00802,0.00252,0.355,103.918,173975,365,4,53,"One Dance",1,3.43398720448515,37,31,18.9626484014242,12.0666668897131
"1930",0.0865,0.893,0.199,7,-11.758,0,"Terror Jr",0.239,0.124,0.00037,0.371,95.065,171789,518,4,107,"Come First",62,3.78418963391826,75,44,17.1098990422367,12.054022258543
"1931",0.0742,0.811,0.801,9,-6,0,"Nause",0.0802,0.0548,2.09e-05,0.723,105.055,195429,552,4,185,"Dynamite (feat. Pretty Sister)",69,3.78418963391826,86,44,17.096634044454,12.1829524210894
"1932",0.0672,0.774,0.511,11,-8.914,1,"Paul McCartney",0.0319,0.322,0,0.746,94.736,227653,224,4,188,"Wonderful Christmastime - Remastered 2011 / Edited Version",64,1.6094379124341,72,5,14.6114552725488,12.3355778188004
"1933",0.189,0.895,0.681,7,-5.267,0,"Kevin Gates",0.358,0.157,0,0.547,121.918,240000,344,4,199,"2 Phones",57,5.28320372873799,77,197,18.3036762551497,12.3883942023241
"1934",0.122,0.679,0.629,4,-7.981,0,"ZAYN",0.0318,0.242,0.012,0.188,102.005,208920,316,4,155,"BeFoUr",53,2.484906649788,51,12,15.4914322233452,12.2497066825502
"1936",0.196,0.781,0.57,11,-5.874,0,"Sage The Gemini",0.188,0.273,0,0.858,107.059,193181,566,4,168,"Now and Later",84,1.79175946922805,85,6,15.0484276067978,12.1713828522392
"1937",0.112,0.876,0.41,1,-10.034,1,"Drake",0.262,0.132,0.000188,0.831,127.956,195053,367,4,67,"With You",58,0.693147180559945,70,2,14.1655369491763,12.1810265954881
"1938",0.561,0.475,0.459,5,-10.261,1,"David Bowie",0.0267,0.149,1.43e-06,0.543,100.113,254295,242,4,197,"Starman - 2012 Remastered Version",52,1.94591014905531,15,7,14.8938813630529,12.4462502894002
"1939",0.0872,0.481,0.451,5,-6.095,0,"Adele",0.0347,0.336,0,0.287,157.966,295493,412,4,140,"Hello",63,5.04985600724954,73,156,18.2211719288014,12.5964004268844
"1942",0.14,0.585,0.421,7,-9.593,1,"The Weeknd",0.0707,0.106,9.54e-06,0.236,132.986,260640,112,3,197,"Dark Times",41,4.76217393479776,69,117,17.553975431377,12.4708954238359
"1943",0.385,0.579,0.779,4,-1.829,0,"One Direction",0.0512,0.0379,0,0.591,164.145,213440,186,3,179,"Never Enough",49,2.89037175789616,64,18,15.806770674779,12.2711110417094
"1944",0.515,0.685,0.395,8,-8.788,1,"Kanye West",0.344,0.623,0,0.367,105.403,320680,325,4,51,"Ultralight Beam",51,0,14,1,13.5158247278208,12.6781990201569
"1945",0.121,0.275,0.276,9,-11.395,1,"Michael BublÈ",0.0321,0.602,0.00167,0.186,68.764,230307,225,3,179,"Have Yourself A Merry Little Christmas",47,2.39789527279837,75,11,15.2181341190491,12.3471684804836
"1946",0.641,0.54,0.766,4,-5.148,0,"Maroon 5",0.07,0.000248,0,0.179,98.932,224399,73,4,195,"This Summer",35,4.38202663467388,61,80,17.2191658830736,12.3211809962928
"1947",0.233,0.556,0.685,10,-6.423,0,"OneRepublic",0.042,0.0851,0,0.354,99.933,169773,516,4,189,"Wherever I Go",58,2.99573227355399,78,20,15.9854947966772,12.0422175296152
"1948",0.257,0.7,0.721,2,-7.296,1,"Drake",0.0447,0.000855,0.00112,0.0378,100.003,255787,366,4,60,"9",59,0.693147180559945,68,2,14.2033125883069,12.4521003458816
"1949",0.169,0.643,0.698,11,-4.094,1,"Rag'n'Bone Man",0.276,0.414,0,0.552,75.073,199413,566,4,200,"Human",71,4.11087386417331,87,61,17.2234087059301,12.2031333299715
"1950",0.128,0.436,0.85,2,-4.86,1,"Kings of Leon",0.0617,0.000861,0.74,0.514,152.644,183093,484,4,200,"Waste A Moment",71,2.63905732961526,73,14,15.6069833194289,12.1177494994566
"1951",0.141,0.419,0.414,6,-11.448,0,"Drake",0.132,0.363,1.1e-05,0.134,79.542,297373,369,4,199,"U With Me?",64,3.43398720448515,63,31,16.3993850084802,12.6027425220677
"1954",0.0666,0.405,0.846,6,-3.57,1,"Luke Christopher",0.195,0.0948,0,0.609,82.232,248337,566,4,115,"Lot To Learn",76,3.09104245335832,86,22,16.3950603469527,12.4225419736853
"1955",0.412,0.737,0.954,8,-2.936,0,"Imany",0.05,0.034,0.0103,0.909,119.979,190000,478,4,198,"Don't Be So Shy - Filatov & Karas Remix",67,4.44265125649032,34,85,17.6739267105808,12.1547793511426
"1957",0.101,0.835,0.413,1,-9.81,1,"21 Savage",0.395,0.373,0.00133,0.114,149.004,258880,559,4,200,"X (feat. Future)",67,4.82028156560504,87,124,17.9204226697618,12.4641199128523
"1958",0.103,0.735,0.612,5,-6.774,1,"Frans",0.0517,0.289,4.12e-05,0.398,105.056,184060,304,4,197,"If I Were Sorry",49,4.55387689160054,69,95,17.5457795735019,12.1230170703928
"1959",0.269,0.583,0.732,11,-5.728,0,"Zara Larsson",0.0457,0.00312,9.86e-06,0.292,145.992,213428,134,4,135,"Never Forget You",46,3.04452243772342,58,21,16.3344227429104,12.2710548182398
"1961",0.102,0.43,0.53,1,-7.941,1,"Ellie Goulding",0.0447,0.583,0,0.166,96.14,240867,466,4,78,"Still Falling For You - From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack",66,1.38629436111989,72,4,14.7951797633809,12.3920001929181
"1965",0.0824,0.38,0.614,7,-8.439,0,"The Weeknd",0.0487,0.255,0,0.0793,133.906,250000,110,4,196,"Often",36,4.55387689160054,8,95,16.851622776349,12.4292161968444
"1967",0.11,0.458,0.623,5,-7.109,1,"Jessie J",0.0505,0.322,5.08e-06,0.423,147.635,208666,58,4,190,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",37,5.11799381241676,70,167,18.0151127355501,12.2484901665208
"1969",0.242,0.528,0.852,6,-5.294,1,"Avicii",0.0435,0.0181,0,0.656,126.012,176658,28,4,199,"The Nights",37,5.18178355029209,66,178,18.0711663448688,12.0819709390531
"1972",0.396,0.768,0.83,8,-8.409,0,"Imany",0.06,0.0719,0.0126,0.917,119.985,192227,491,4,191,"Don't Be So Shy - Filatov & Karas Remix",69,4.29045944114839,65,73,17.433515433791,12.1664322443202
"1973",0.0908,0.306,0.302,5,-8.188,0,"Sam Smith",0.0304,0.76,6.65e-06,0.079,96.456,278987,134,3,59,"Writing's On The Wall",44,1.09861228866811,65,3,14.4177867409542,12.5389204647358
"1976",0.343,0.394,0.661,4,-8.684,1,"A$AP Rocky",0.193,0.0101,0,0.32,149.822,260987,28,4,152,"Everyday",40,3.2188758248682,61,25,16.2567686528268,12.4722258766352
"1977",0.0491,0.484,0.791,7,-4.27,1,"MÂns Zelmerlˆw",0.0437,0.0743,0,0.37,124.008,190613,40,4,199,"Heroes",41,4.0943445622221,53,60,16.9676018426147,12.1580004735427
"1979",0.306,0.407,0.725,5,-5.346,0,"DJ Snake",0.188,0.0141,2.46e-06,0.239,196.093,247267,33,4,200,"You Know You Like It",37,5.26785815906333,71,194,18.0916717022798,12.4182240034409
"1980",0.127,0.571,0.612,7,-9.851,0,"The Weeknd",0.045,0.229,0,0.0852,133.995,249040,111,4,200,"Often",35,5.36597601502185,73,214,18.1250217536531,12.4253688051155
"1982",0.0953,0.953,0.537,7,-6.687,1,"Prince",0.138,0.133,0.000692,0.963,130.806,223511,344,4,146,"Stare",57,1.38629436111989,53,4,14.4401920494808,12.3172159088269
"1985",0.382,0.56,0.845,4,-4.12,0,"Years & Years",0.0375,0.074,0,0.495,119.996,215360,67,4,200,"King",31,4.87519732320115,55,131,17.8224946459057,12.2800663254385
"1986",0.0856,0.506,0.805,1,-4.119,1,"Galantis",0.0469,0.00711,0.00193,0.385,126.008,227074,80,4,200,"Runaway (U & I)",33,6.08904487544685,78,441,19.0103737850086,12.3330312345294
"1987",0.116,0.581,0.673,7,-7.111,1,"Drake",0.162,0.032,6.38e-06,0.202,193.668,240653,368,4,60,"Feel No Ways",60,0,66,1,13.5848954136863,12.3911113408908
"1989",0.0944,0.853,0.56,1,-4.961,1,"Bruno Mars",0.0406,0.013,0,0.853,134.066,206693,554,4,119,"That's What I Like",64,2.56494935746154,83,13,15.9447540137267,12.2389898795908
"1990",0.176,0.639,0.707,7,-5.062,1,"Rachel Platten",0.0739,0.0881,0,0.364,87.944,204067,112,4,196,"Fight Song",34,5.19295685089021,29,180,18.2777614569062,12.2262036502771
"1994",0.0526,0.689,0.791,0,-5.194,0,"Fifth Harmony",0.053,0.023,0,0.772,95.04,210573,379,4,90,"All In My Head (Flex)",57,1.09861228866811,35,3,14.4287478137013,12.2575876653348
"1995",0.219,0.776,0.669,11,-4.933,1,"Sebastian Yatra",0.0638,0.142,0,0.646,91.012,228467,548,4,197,"Traicionera",63,4.52178857704904,84,92,17.7556341962254,12.3391470587555
"1996",0.36,0.578,0.645,11,-4.951,0,"The Weeknd",0.0476,0.434,0,0.313,90.664,223373,112,4,196,"Real Life",33,3.8286413964891,64,46,16.6677303069948,12.3165982988682
"1997",0.329,0.748,0.733,11,-4.421,0,"Fetty Wap",0.072,0.0062,0,0.273,93.019,312240,176,4,197,"Again",39,5.25749537202778,73,192,18.2846638421503,12.6515274018545
"1998",0.146,0.722,0.331,8,-7.789,1,"Future",0.0725,0.337,0.283,0.102,143.974,313547,414,4,143,"Low Life",57,5.11799381241676,84,167,18.4026760579906,12.6557045480734
"1999",0.0839,0.486,0.713,2,-3.949,0,"Zara Larsson",0.0524,0.0853,0,0.3,121.028,226720,559,4,108,"I Would Like",63,2.99573227355399,86,20,16.4240390900446,12.3314710549245
"2000",0.257,0.483,0.787,8,-5.244,1,"Robin Schulz",0.102,0.112,0,0.556,122.058,191379,566,4,185,"Shed A Light (feat. Cheat Codes)",73,1.79175946922805,84,6,15.0711579339823,12.1620110341132
"2002",0.256,0.805,0.858,0,-3.067,1,"Matoma",0.105,0.194,7.89e-06,0.52,97.033,321649,8,4,191,"Old Thing Back (feat. Ja Rule and Ralph Tresvant)",36,4.69134788222914,75,109,17.6081643829733,12.6812161678649
"2006",0.153,0.916,0.571,10,-8.241,0,"DJ Khaled",0.2,0.0173,1.11e-06,0.467,103.521,183695,441,4,92,"For Free",55,3.89182029811063,74,49,17.3600417561268,12.1210320525421
"2009",0.0756,0.674,0.327,4,-16.986,0,"Leonard Cohen",0.0574,0.613,0.199,0.491,108.995,284373,547,4,128,"You Want It Darker",62,0.693147180559945,70,2,14.0602621646317,12.5580420356956
"2010",0.198,0.702,0.588,5,-5.914,1,"Michael BublÈ",0.0563,0.634,0,0.851,122.945,159973,224,3,198,"Jingle Bells (feat. The Puppini Sisters)",42,2.63905732961526,76,14,15.4315901654309,11.9827603299761
"2013",0.0878,0.687,0.447,8,-6.586,1,"One Direction",0.0486,0.0829,0,0.507,114.578,202640,183,4,198,"Walking in the Wind",62,2.70805020110221,63,15,15.6739998955738,12.2191862846756
"2014",0.0796,0.597,0.743,6,-3.095,1,"Desiigner",0.042,0.181,0,0.321,122.798,239853,491,4,187,"Tiimmy Turner",60,4.80402104473326,78,122,18.0828977186229,12.3877815146694
"2016",0.111,0.575,0.831,0,-5.972,1,"Martin Garrix",0.0356,0.00406,0.000449,0.402,127.991,223140,47,4,200,"Don't Look Down",36,4.81218435537242,72,123,17.7847433825778,12.3155546561472
"2017",0.166,0.609,0.487,7,-8.444,0,"Justin Bieber",0.168,0.067,0,0.452,72.674,203613,183,3,192,"Trust",61,3.52636052461616,60,34,16.4002645035044,12.2239764123078
"2018",0.317,0.655,0.782,1,-4.789,1,"Meghan Trainor",0.185,0.375,0,0.839,79.427,184227,22,4,199,"Dear Future Husband",35,4.70048036579242,70,110,17.7647286879641,12.1239239718661
"2020",0.237,0.699,0.71,2,-7.381,1,"Drake",0.0437,0.000907,0.000783,0.0387,99.994,255787,369,4,199,"9",58,3.66356164612965,64,39,16.6783113160743,12.4521003458816
"2021",0.246,0.703,0.699,2,-7.322,1,"Drake",0.044,0.00113,0.000779,0.0396,99.991,255787,368,4,72,"9",57,0.693147180559945,64,2,14.1949875480105,12.4521003458816
"2022",0.174,0.703,0.736,4,-5.709,0,"Adam Lambert",0.046,0.186,1.92e-05,0.273,119.955,208330,128,4,197,"Ghost Town",37,5.07517381523383,71,160,18.2039050994145,12.2468786399224
"2024",0.0762,0.587,0.62,5,-5.612,0,"Demi Lovato",0.0366,0.00504,0.000181,0.297,114.08,214740,160,4,199,"Cool for the Summer",31,4.77068462446567,69,118,17.5419410147327,12.2771832729881
"2025",0.0925,0.381,0.594,3,-5.97,1,"Adele",0.0486,0.348,0,0.275,143.86,290907,270,4,198,"When We Were Young",41,5.06259503302697,72,158,17.9437502673971,12.5807589074458
"2026",0.119,0.728,0.909,4,-3.084,1,"Shakin' Stevens",0.0269,0.133,0,0.963,101.649,220187,224,4,188,"Merry Christmas Everyone - Single Version - Re-mastered 2004",49,2.56494935746154,71,13,15.4421227446381,12.3022324642891
"2027",0.566,0.589,0.397,8,-8.833,1,"Kanye West",0.4,0.632,0,0.371,105.803,320680,323,4,51,"Ultralight Beam",51,0.693147180559945,7,2,14.3182197322882,12.6781990201569
"2029",0.166,0.64,0.681,6,-5.362,1,"One Direction",0.0334,0.0438,0,0.673,118.062,177973,186,4,200,"Olivia",40,3.17805383034795,65,24,16.1579216616513,12.0893871323756
"2031",0.104,0.773,0.358,8,-10.634,1,"Justin Bieber",0.044,0.794,0,0.769,124.934,203800,187,4,199,"What Do You Mean? - Acoustic",34,4.30406509320417,69,74,17.2725458134185,12.2248943997708
"2032",0.127,0.239,0.613,5,-6.648,0,"Ellie Goulding",0.0543,0.242,0,0.289,189.628,252534,231,4,127,"Love Me Like You Do - From ""Fifty Shades Of Grey""",54,4.44265125649032,70,85,17.5156223673215,12.4393011720979
"2034",0.139,0.791,0.647,0,-6.226,1,"Rae Sremmurd",0.0597,0.152,0,0.342,145.959,291893,526,4,198,"Black Beatles",54,3.97029191355212,54,53,17.0970717504412,12.5841425757393
"2037",0.147,0.594,0.46,1,-7.607,1,"Drake",0.382,0.00354,2.71e-05,0.0518,146.274,202451,270,4,39,"Summer Sixteen",39,0,65,1,13.6658184240331,12.2182531609393
"2040",0.109,0.584,0.67,7,-7.077,1,"Drake",0.164,0.0331,7.18e-06,0.223,193.8,240653,370,4,200,"Feel No Ways",55,4.12713438504509,66,62,17.1333153885985,12.3911113408908
"2043",0.114,0.83,0.771,7,-3.343,1,"5 Seconds of Summer",0.0509,0.122,0,0.888,120.014,216099,428,4,186,"Girls Talk Boys - From ""Ghostbusters"" Original Motion Picture Soundtrack",54,2.99573227355399,64,20,15.939662883014,12.283491914997
"2044",0.177,0.63,0.53,0,-7.259,1,"Meghan Trainor",0.0434,0.4,0,0.435,108.038,225053,252,3,200,"Like I'm Gonna Lose You",37,5.77144112313002,78,321,18.8393658613873,12.3240912090033
"2045",0.193,0.793,0.774,0,-3.667,0,"Pitbull",0.0478,0.156,0,0.521,113.967,202307,66,4,198,"Fun",32,4.68213122712422,67,108,17.7035190698274,12.2175416246333
"2046",0.0599,0.332,0.635,7,-5.653,1,"Grace",0.0898,0.159,2.79e-06,0.286,186.249,201493,467,3,198,"You Don't Own Me",58,4.71849887129509,78,112,17.8706973130545,12.2135099203114
"2047",0.0947,0.5,0.954,5,-4.514,1,"David Bowie",0.115,0.00409,0.0578,0.459,132.04,292627,242,4,158,"'Tis a Pity She Was a Whore",44,1.38629436111989,52,4,14.5837420196475,12.5866540394559
"2048",0.145,0.58,0.846,9,-2.876,0,"Zedd",0.0573,0.00537,6.62e-06,0.35,129.998,239999,28,4,200,"I Want You To Know",30,4.63472898822964,65,103,17.6979933355784,12.3883900356488
"2051",0.168,0.633,0.565,0,-5.179,1,"One Direction",0.0242,0.0772,2.31e-05,0.523,145.001,192160,183,4,194,"Long Way Down",59,2.70805020110221,64,15,15.6942290694792,12.1660836373138
"2052",0.0313,0.594,0.389,10,-7.109,1,"Michael BublÈ",0.0517,0.785,0,0.371,122.331,171093,224,4,199,"Santa Claus Is Coming To Town",43,2.99573227355399,77,20,15.7483088351869,12.0499625472959
"2055",0.635,0.835,0.436,0,-9.602,1,"Drake",0.176,0.0235,0,0.241,133.942,189853,370,3,200,"Still Here",52,5.12989871492307,77,169,18.1431925238551,12.154005367484
"2056",0.0768,0.655,0.277,2,-8.42,0,"The Weeknd",0.0342,0.413,0,0.38,119.824,277680,111,3,200,"Earned It (Fifty Shades Of Grey)",30,4.66343909411207,12,106,17.4055312033314,12.5342246505357
"2057",0.136,0.607,0.747,3,-6.241,1,"Demi Lovato",0.0667,0.00155,0.000342,0.335,130.061,205746,169,4,199,"Confident",31,4.72738781871234,68,113,17.9312451307137,12.2343976772811
"2058",0.329,0.746,0.961,0,-2.243,1,"Carlos Vives",0.13,0.206,1.84e-06,0.954,179.984,227457,485,4,200,"La Bicicleta",54,5.10594547390058,87,165,18.5490602559004,12.3347164885193
"2059",0.261,0.63,0.735,5,-4.787,0,"Demi Lovato",0.037,0.00516,1.96e-06,0.198,86.993,193893,414,4,94,"Body Say",55,3.29583686600433,76,27,16.719309159889,12.1750617394961
"2060",0.107,0.725,0.669,0,-6.582,1,"The xx",0.0351,0.0571,0.159,0.326,125.046,224133,547,4,135,"On Hold",59,3.04452243772342,83,21,16.4177002665892,12.3199949046374
"2063",0.104,0.78,0.36,8,-10.673,1,"Justin Bieber",0.0467,0.809,0,0.754,124.949,203800,183,4,55,"What Do You Mean? - Acoustic",50,1.09861228866811,46,3,14.6973874690443,12.2248943997708
